id,name,office_code,district,district_office,road_addr,founding,is_branch,lat,lng,level,is_active,source
B000004276,광명광성초등학교,7530000,광명시,경기도광명교육지원청,경기도 광명시 철산로 59,공립,false,37.47885028,126.873071,elem,true,data.go.kr
B000004270,광명남초등학교,7530000,광명시,경기도광명교육지원청,경기도 광명시 광명로 866-9,공립,false,37.47512709,126.8537024,elem,true,data.go.kr
B000004274,광명동초등학교,7530000,광명시,경기도광명교육지원청,경기도 광명시 연서일로 25,공립,false,37.48395182,126.8633963,elem,true,data.go.kr
B000004275,광명북초등학교,7530000,광명시,경기도광명교육지원청,경기도 광명시 시청로138번길 8,공립,false,37.48649649,126.8676338,elem,true,data.go.kr
B000004269,광명서초등학교,7530000,광명시,경기도광명교육지원청,경기도 광명시 너부대로 5,공립,false,37.47847217,126.8470137,elem,true,data.go.kr
B000004268,광명초등학교,7530000,광명시,경기도광명교육지원청,경기도 광명시 광이로 21,공립,false,37.48086006,126.857414,elem,true,data.go.kr
B000004272,광문초등학교,7530000,광명시,경기도광명교육지원청,경기도 광명시 덕단이로 29,공립,false,37.46688788,126.8516677,elem,true,data.go.kr
B000004731,광사초등학교,7530000,양주시,경기도동두천양주교육지원청,경기도 양주시 고읍남로191번길 12,공립,false,37.79145616,127.0838384,elem,true,data.go.kr
B000004415,광선초등학교,7530000,안성시,경기도안성교육지원청,경기도 안성시 죽산면 개좌길 16,공립,false,37.00816635,127.4331392,elem,true,data.go.kr
B000004245,광성초등학교,7530000,오산시,경기도화성오산교육지원청,경기도 오산시 수목원로 577-18,공립,false,37.18414545,127.0397103,elem,true,data.go.kr
B000004739,광숭초등학교,7530000,양주시,경기도동두천양주교육지원청,경기도 양주시 삼숭로58번길 100,공립,false,37.80154348,127.1073899,elem,true,data.go.kr
B000004271,광일초등학교,7530000,광명시,경기도광명교육지원청,경기도 광명시 목감로 34-6,공립,false,37.47162377,126.8469394,elem,true,data.go.kr
B000004041,광정초등학교,7530000,군포시,경기도군포의왕교육지원청,경기도 군포시 산본로386번길 5-20,공립,false,37.36593675,126.9305979,elem,true,data.go.kr
B000004297,광주광명초등학교,7530000,광주시,경기도광주하남교육지원청,경기도 광주시 문형산길 7,공립,false,37.35961347,127.1609419,elem,true,data.go.kr
B000004290,광주도평초등학교,7530000,광주시,경기도광주하남교육지원청,경기도 광주시 초월읍 현산로 89-16,공립,false,37.39642361,127.2893901,elem,true,data.go.kr
B000004299,광주매곡초등학교,7530000,광주시,경기도광주하남교육지원청,경기도 광주시 양벌로 303-5,공립,false,37.37221201,127.2486143,elem,true,data.go.kr
B000022642,광주송정초등학교,7530000,광주시,경기도광주하남교육지원청,경기도 광주시 송정4길 21,공립,false,37.42282314,127.2550722,elem,true,data.go.kr
B000004287,광주초등학교,7530000,광주시,경기도광주하남교육지원청,경기도 광주시 중앙로123번길 22,공립,false,37.41062971,127.2552011,elem,true,data.go.kr
B000025963,광주푸른초등학교,7530000,광주시,경기도광주하남교육지원청,경기도 광주시 경충대로1461번길 31,공립,false,37.39924577,127.2711876,elem,true,data.go.kr
B000004300,광지원초등학교,7530000,광주시,경기도광주하남교육지원청,경기도 광주시 남한산성면 회안대로 1386,공립,false,37.46389638,127.251734,elem,true,data.go.kr
B000003967,교동초등학교,7530000,용인시,경기도용인교육지원청,경기도 용인시 기흥구 마북로 124-10,공립,false,37.29997921,127.1224865,elem,true,data.go.kr
B000004620,교문초등학교,7530000,구리시,경기도구리남양주교육지원청,경기도 구리시 안골로19번길 16,공립,false,37.5982098,127.1335905,elem,true,data.go.kr
B000004678,교하초등학교,7530000,파주시,경기도파주교육지원청,경기도 파주시 동편길 13,공립,false,37.75372445,126.7470599,elem,true,data.go.kr
B000003943,구갈초등학교,7530000,용인시,경기도용인교육지원청,경기도 용인시 기흥구 구갈로 36,공립,false,37.27794262,127.1119291,elem,true,data.go.kr
B000004560,구룡초등학교,7530000,남양주시,경기도구리남양주교육지원청,경기도 남양주시 늘을3로 120,공립,false,37.65792043,127.2524873,elem,true,data.go.kr
B000004260,구름산초등학교,7530000,광명시,경기도광명교육지원청,경기도 광명시 한내일로 5,공립,false,37.45298585,126.8841355,elem,true,data.go.kr
B000004621,구리초등학교,7530000,구리시,경기도구리남양주교육지원청,경기도 구리시 경춘로276번길 51,공립,false,37.60121089,127.1475991,elem,true,data.go.kr
B000003751,구미초등학교,7530000,성남시,경기도성남교육지원청,경기도 성남시 분당구 미금로22번길 25,공립,false,37.33776429,127.1183073,elem,true,data.go.kr
B000004186,구봉초등학교,7530000,화성시,경기도화성오산교육지원청,경기도 화성시 병점구 병점1로 105,공립,false,37.2055648692,127.0449176588,elem,true,data.go.kr
B000003938,구성초등학교,7530000,용인시,경기도용인교육지원청,경기도 용인시 기흥구 구성로 51,공립,false,37.2956668,127.1153666,elem,true,data.go.kr
B000003650,구운초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 권선구 여기산로 29,공립,false,37.28066615,126.9779455,elem,true,data.go.kr
B000004626,구지초등학교,7530000,구리시,경기도구리남양주교육지원청,경기도 구리시 건원대로76번길 40,공립,false,37.60726291,127.1422569,elem,true,data.go.kr
B000004817,군남초등학교,7530000,연천군,경기도연천교육지원청,경기도 연천군 군남면 진상17길 46,공립,false,38.06789694,127.0155896,elem,true,data.go.kr
B000004715,군내초등학교,7530000,파주시,경기도파주교육지원청,경기도 파주시 군내면 통일촌길 226,공립,false,37.90568684,126.7311336,elem,true,data.go.kr
B000004111,군문초등학교,7530000,평택시,경기도평택교육지원청,경기도 평택시 원평로 21,공립,false,36.98774621,127.0851541,elem,true,data.go.kr
B000004085,군서초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 정왕천로427번길 30,공립,false,37.34736139,126.7518122,elem,true,data.go.kr
B000004079,군자초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 군자로 539,공립,false,37.34381341,126.7870847,elem,true,data.go.kr
B000004052,군포대야초등학교,7530000,군포시,경기도군포의왕교육지원청,경기도 군포시 대야2로 148,공립,false,37.32933757,126.915235,elem,true,data.go.kr
B000022573,군포신기초등학교,7530000,군포시,경기도군포의왕교육지원청,경기도 군포시 삼성로28번길 3,공립,false,37.33864487,126.9327812,elem,true,data.go.kr
B000004050,군포양정초등학교,7530000,군포시,경기도군포의왕교육지원청,경기도 군포시 오금로 131,공립,false,37.35930627,126.9406945,elem,true,data.go.kr
B000004038,군포옥천초등학교,7530000,군포시,경기도군포의왕교육지원청,경기도 군포시 용호2로54번길 12,공립,false,37.34387477,126.9452915,elem,true,data.go.kr
B000004035,군포초등학교,7530000,군포시,경기도군포의왕교육지원청,경기도 군포시 군포로 463,공립,false,37.34823766,126.9419284,elem,true,data.go.kr
B000004049,군포화산초등학교,7530000,군포시,경기도군포의왕교육지원청,경기도 군포시 오금로 48,공립,false,37.35326066,126.934562,elem,true,data.go.kr
B000004047,궁내초등학교,7530000,군포시,경기도군포의왕교육지원청,경기도 군포시 수리산로 187,공립,false,37.36461098,126.920170,elem,true,data.go.kr
B000004812,궁평초등학교,7530000,연천군,경기도연천교육지원청,경기도 연천군 청산면 궁평로45번길 52,공립,false,38.02807757,127.1045649,elem,true,data.go.kr
B000003652,권선초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 권선구 세지로126번길 27,공립,false,37.26329738,127.0217658,elem,true,data.go.kr
B000003860,귀인초등학교,7530000,안양시,경기도안양과천교육지원청,경기도 안양시 동안구 귀인로 248,공립,false,37.38674525,126.9659381,elem,true,data.go.kr
B000030567,규장초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 권선구 덕영대로1190번길 152,공립,false,37.2425677,127.0202121,elem,true,data.go.kr
B000027583,글빛초등학교,7530000,수원시,경기도수원교육지원청,경기도 수원시 영통구 망포로84번길 15,공립,false,37.23954453,127.0433337,elem,true,data.go.kr
B000004490,금계초등학교,7530000,고양시,경기도고양교육지원청,경기도 고양시 일산동구 강촌로 90,공립,false,37.649601,126.7843119,elem,true,data.go.kr
B000004409,금광초등학교,7530000,안성시,경기도안성교육지원청,경기도 안성시 금광면 금광초교길 54,공립,false,36.99992265,127.3242787,elem,true,data.go.kr
B000004424,금광초등학교조령분교장,7530000,안성시,경기도안성교육지원청,경기도 안성시 금광면 사흥길 59,공립,true,37.00114677,127.3578924,elem,true,data.go.kr
B000004559,금교초등학교,7530000,남양주시,경기도구리남양주교육지원청,경기도 남양주시 미금로 194,공립,false,37.61427588,127.1616115,elem,true,data.go.kr
B000004577,금남초등학교,7530000,남양주시,경기도구리남양주교육지원청,경기도 남양주시 화도읍 북한강로 1506,공립,false,37.64368647,127.3620146,elem,true,data.go.kr
B000004445,금당초등학교,7530000,여주시,경기도여주교육지원청,경기도 여주시 가남읍 가남로 649,공립,false,37.19676315,127.6054844,elem,true,data.go.kr
B000004344,금란초등학교,7530000,김포시,경기도김포교육지원청,경기도 김포시 고촌읍 장곡로 42,공립,false,37.60765405,126.7511726,elem,true,data.go.kr
B000004660,금릉초등학교,7530000,파주시,경기도파주교육지원청,경기도 파주시 후곡로 56,공립,false,37.75255753,126.7728093,elem,true,data.go.kr
B000004102,금모래초등학교,7530000,시흥시,경기도시흥교육지원청,경기도 시흥시 대은로 16-29,공립,false,37.44160032,126.7952003,elem,true,data.go.kr
B000003717,금빛초등학교,7530000,성남시,경기도성남교육지원청,경기도 성남시 수정구 남문로 112,공립,false,37.44734641,127.1405553,elem,true,data.go.kr
B000003726,금상초등학교,7530000,성남시,경기도성남교육지원청,경기도 성남시 중원구 금상로 97,공립,false,37.44355007,127.1659942,elem,true,data.go.kr
B000004356,금성초등학교,7530000,김포시,경기도김포교육지원청,경기도 김포시 하성면 하성로795번길 26,공립,false,37.74486002,126.6324555,elem,true,data.go.kr
B000004661,금신초등학교,7530000,파주시,경기도파주교육지원청,경기도 파주시 금신초교길 45,공립,false,37.76835904,126.770271,elem,true,data.go.kr
B000004246,금암초등학교,7530000,오산시,경기도화성오산교육지원청,경기도 오산시 수청로 204-20,공립,false,37.17873483,127.0439479,elem,true,data.go.kr
B000004645,금오초등학교,7530000,의정부시,경기도의정부교육지원청,경기도 의정부시 천보로 418,공립,false,37.75607169,127.0658327,elem,true,data.go.kr
B000004054,금정초등학교,7530000,군포시,경기도군포의왕교육지원청,경기도 군포시 금정로 40,공립,false,37.36646403,126.941225,elem,true,data.go.kr
B000004666,금촌초등학교,7530000,파주시,경기도파주교육지원청,경기도 파주시 동산3길 38-11,공립,false,37.76204178,126.7697527,elem,true,data.go.kr
B000004328,금파초등학교,7530000,김포시,경기도김포교육지원청,경기도 김포시 김포대로926번길 74,공립,false,37.62424133,126.716781,elem,true,data.go.kr
B000004662,금향초등학교,7530000,파주시,경기도파주교육지원청,경기도 파주시 쇠재로 123,공립,false,37.75251184,126.7767807,elem,true,data.go.kr
B000004665,금화초등학교,7530000,파주시,경기도파주교육지원청,경기도 파주시 새꽃로 55,공립,false,37.75504144,126.767654,elem,true,data.go.kr
B000004179,기산초등학교,7530000,화성시,경기도화성오산교육지원청,경기도 화성시 동탄구 동탄지성로 344,공립,false,37.22460078,127.0507334,elem,true,data.go.kr
